country,adm0,Province,adm1,lon,lat,continent,surv_qual,logpop,temp_max,temp_min,temp_mean,precip_max,precip_min,precip_mean
Georgia,GEO,Kvemo Kartli,GEO.6_1,44.50687624,41.49391238,Asia,0,5.623434093,25.98237395,-7.017156563,9.482608696,98.76474791,24.02541335,51.95173335
Georgia,GEO,Mtskheta-Mtianeti,GEO.7_1,44.74343421,42.29462738,Asia,0,5.182043731,20.77390949,-10.66169402,5.056107736,135.6835041,31.8193525,76.96133732
Georgia,GEO,Racha-Lechkhumi-Kvemo Svaneti,GEO.8_1,43.15852374,42.64531472,Asia,0,4.668094924,20.39630345,-10.05750181,5.169400821,123.0221068,52.84791012,85.48987276
Georgia,GEO,Samegrelo-Zemo Svaneti,GEO.9_1,42.27517127,42.69765347,Asia,0,5.574841223,22.51956864,-5.662422231,8.428573206,142.8008295,81.99883866,109.2411517
Georgia,GEO,Samtskhe-Javakheti,GEO.10_1,43.32539957,41.5379281,Asia,0,5.229576651,21.20280345,-12.36442864,4.419187405,103.8232605,35.09558151,60.1178517
Georgia,GEO,Shida Kartli,GEO.11_1,44.00797325,42.10666318,Asia,0,5.46694919,23.04785072,-8.842741308,7.102554704,107.284905,38.88303899,68.59057166
Georgia,GEO,Tbilisi,GEO.12_1,44.83289429,41.70169634,Asia,0,5.923476208,30.14396783,-3.454423592,13.34477212,88.17962466,21.81769437,45.76474531
Guam,GUM,Agana Heights,GUM.1_1,144.7444223,13.46651787,Oceania,0,3.733982743,30.75,23.2,26.975,374,69.5,195.8333333
Guam,GUM,Agat,GUM.2_1,144.6692152,13.35673049,Oceania,0,3.564008968,30.26764706,22.85,26.55882353,394.2058824,71.91176471,197.4338235
Guam,GUM,Asan,GUM.3_1,144.7256781,13.45713852,Oceania,0,3.660966313,30.36842105,22.90526316,26.63684211,374.4210526,70.78947368,195.5526316
Guam,GUM,Barrigada,GUM.4_1,144.8099025,13.47668423,Oceania,0,4.157765711,30.46538462,23.01923077,26.74230769,366.1153846,71.84615385,195.4358974
Guam,GUM,Chalan-Pago-Ordot,GUM.5_1,144.7698899,13.44195325,Oceania,0,3.392391371,30.8,23.3,27.05,381.125,72.625,196.2135417
Guam,GUM,Dededo,GUM.6_1,144.8475234,13.56044973,Oceania,0,4.641985458,30.18631579,22.96315789,26.57473684,367.9894737,87.57894737,198.8675439
Guam,GUM,Hagåtña,GUM.7_1,144.7505058,13.47426892,Oceania,0,3.69403583,30.925,23.4,27.1625,385,72.75,197.3125
Guam,GUM,Inarajan,GUM.8_1,144.7347964,13.2945526,Oceania,0,3.416482314,30.53928571,23.15178571,26.84553571,385.125,73.89285714,194.7633929
Guam,GUM,Mangilao,GUM.9_1,144.8292868,13.46503176,Oceania,0,3.907935143,30.50588235,23.12352941,26.81470588,376.7352941,77.05882353,195.8676471
Guam,GUM,Merizo,GUM.10_1,144.6877886,13.26537288,Oceania,0,2.863260281,30.67368421,23.25789474,26.96578947,400.4736842,75.52631579,196.3640351
Guam,GUM,Mongmong-Toto-Maite,GUM.11_1,144.7724857,13.47112928,Oceania,0,3.938312701,30.84285714,23.3,27.07142857,374.1428571,71.57142857,196.0119048
Guam,GUM,Piti,GUM.12_1,144.6883664,13.44350557,Oceania,0,3.418306735,30.72857143,23.1952381,26.96190476,390.9047619,70.23809524,197.3492063
Guam,GUM,Santa Rita,GUM.13_1,144.6815328,13.39998791,Oceania,0,3.989104092,30.71666667,23.21296296,26.96481481,397.0185185,70.37037037,197.4814815
Guam,GUM,Sinajana,GUM.14_1,144.7609916,13.46045043,Oceania,0,3.450053782,30.83333333,23.3,27.06666667,377,71,196.0277778
Guam,GUM,Talofofo,GUM.15_1,144.7237435,13.33815307,Oceania,0,3.270719776,30.42156863,22.99607843,26.70882353,383.1176471,71.88235294,195.2810458
Guam,GUM,Tamuning,GUM.16_1,144.7969229,13.50571096,Oceania,0,4.515507945,30.81578947,23.33157895,27.07368421,371.2105263,74.15789474,198.0350877
Guam,GUM,Umatac,GUM.17_1,144.6684327,13.3081725,Oceania,0,2.736535547,30.39545455,22.99090909,26.69318182,397.1818182,72.95454545,197.1666667
Guam,GUM,Yigo,GUM.18_1,144.9009455,13.56917585,Oceania,0,4.035931881,29.90093458,22.93551402,26.4182243,355.682243,91.4953271,191.6674455
Guam,GUM,Yona,GUM.19_1,144.743326,13.40591535,Oceania,0,3.709121506,30.50967742,23.05483871,26.78225806,379.6612903,71.17741935,195.2258065
Hong Kong,HKG,Central and Western,HKG.1_1,114.1460296,22.2757779,Asia,0,5.346425846,29.79166667,11.76666667,20.77916667,404.9166667,25,187.8819444
Hong Kong,HKG,Eastern,HKG.2_1,114.221754,22.27261738,Asia,0,5.43817204,29.93076923,12.07692308,21.00384615,398.3076923,25.15384615,186.0769231
Hong Kong,HKG,Islands,HKG.3_1,113.9659004,22.2510424,Asia,0,5.157329503,30.38092486,11.66647399,21.02369942,361.8554913,23.31791908,168.3694605
Hong Kong,HKG,Kowloon City,HKG.4_1,114.1883975,22.32337872,Asia,0,5.830068091,30.89230769,12.77692308,21.83461538,383.1538462,25.69230769,180.0961538
Hong Kong,HKG,Kwai Tsing,HKG.5_1,114.1168512,22.34987193,Asia,0,5.760533785,30.89565217,12.20434783,21.55,389,26,180.423913
Hong Kong,HKG,Kwun Tong,HKG.6_1,114.2262571,22.31508807,Asia,0,5.511314396,30.63571429,12.60714286,21.62142857,384.3571429,25.5,181.5952381
Hong Kong,HKG,North,HKG.7_1,114.1857244,22.51547989,Asia,0,5.686745106,31.3462963,11.17530864,21.26080247,371.4567901,28.9691358,177.7556584
Hong Kong,HKG,Sai Kung,HKG.8_1,114.3064977,22.3579686,Asia,0,5.309636872,30.52794118,12.08823529,21.30808824,386.9264706,26.66176471,182.0183824
Hong Kong,HKG,Sha Tin,HKG.9_1,114.1990207,22.38678123,Asia,0,5.759927887,30.26266667,11.508,20.88533333,407.1333333,27.25333333,189.2666667
Hong Kong,HKG,Sham Shui Po,HKG.10_1,114.1542925,22.33426607,Asia,0,5.772186435,30.80833333,12.46666667,21.6375,387,26,181.0208333
Hong Kong,HKG,Southern,HKG.11_1,114.2004046,22.23970694,Asia,0,5.482351682,30.32765957,12.69574468,21.51170213,375.4680851,24.10638298,178.5088652
Hong Kong,HKG,Tai Po,HKG.12_1,114.2392226,22.45335874,Asia,0,5.189209681,30.65286624,11.33057325,20.99171975,394.6878981,28.43949045,185.1549894
Hong Kong,HKG,Tsuen Wan,HKG.13_1,114.0893848,22.37506274,Asia,0,5.643709662,29.97352941,11.00294118,20.48823529,409.9852941,27.10294118,189.1127451
Hong Kong,HKG,Tuen Mun,HKG.14_1,113.9767579,22.39399001,Asia,0,5.600597995,31.02596154,11.40673077,21.21634615,370.625,26.13461538,171.0745192
Hong Kong,HKG,Wan Chai,HKG.15_1,114.1834549,22.2693615,Asia,0,5.608801129,30.03636364,12.20909091,21.12272727,394.1818182,25.18181818,184.9924242
Hong Kong,HKG,Wong Tai Sin,HKG.16_1,114.2043627,22.34471846,Asia,0,5.449168898,30.07692308,11.72307692,20.9,405.6923077,26.84615385,189.5705128
Hong Kong,HKG,Yau Tsim Mong,HKG.17_1,114.1680781,22.31050397,Asia,0,5.625431495,30.94285714,12.95714286,21.95,378.2857143,25.28571429,178.3214286
Hong Kong,HKG,Yuen Long,HKG.18_1,114.0494063,22.4510198,Asia,0,5.949755429,31.39506173,11.40925926,21.40216049,358.3333333,27.46296296,169.9830247
Indonesia,IDN,Aceh,IDN.1_1,96.91088682,4.22448016,Asia,0,6.700218375,29.20540292,19.00049254,24.10294773,277.8769544,127.6297635,201.6294397
Indonesia,IDN,Bali,IDN.2_1,115.1321099,-8.36967694,Asia,0,6.641616266,29.33388078,17.74232056,23.53810067,340.6846107,57.1350365,169.9129663
Indonesia,IDN,Bangka Belitung,IDN.3_1,106.552742,-2.44845864,Asia,0,6.140722731,31.37361944,23.167282,27.27045072,360.9122226,136.6174924,229.4517768
Indonesia,IDN,Banten,IDN.4_1,106.1092757,-6.45645524,Asia,0,7.088694709,32.07207828,20.59065601,26.33136714,406.8532709,138.4777655,256.3321925
Indonesia,IDN,Bengkulu,IDN.5_1,102.3371476,-3.53307122,Asia,0,6.296556774,29.72701246,19.17591084,24.45146165,342.3848575,145.0152201,254.2911151
Indonesia,IDN,Gorontalo,IDN.6_1,122.3761513,0.68684712,Asia,0,6.072704883,30.2961102,20.03288131,25.16449575,194.5140961,105.3065449,159.8849892
Indonesia,IDN,Jakarta Raya,IDN.7_1,106.8344836,-6.20032856,Asia,0,7.037168037,33.16259947,22.03328912,27.5979443,390.4986737,66.0596817,163.5681919
Indonesia,IDN,Jambi,IDN.8_1,102.7237519,-1.69942379,Asia,0,6.53783786,30.6397162,20.77640194,25.70805907,294.0137001,119.2313789,214.9683365
Indonesia,IDN,Jawa Barat,IDN.9_1,107.6030311,-6.92019494,Asia,0,7.687100463,30.25479884,18.76171285,24.50825585,361.3211425,105.1855551,234.7619837
Indonesia,IDN,Jawa Tengah,IDN.10_1,110.2007399,-7.25938769,Asia,0,7.565559147,31.20810456,19.16628475,25.18719465,412.6269623,67.52024899,223.6734163
Indonesia,IDN,Jawa Timur,IDN.11_1,112.7334454,-7.72007038,Asia,0,7.628253902,31.17917202,18.19501392,24.68709297,323.8932626,33.88189089,170.9393864
Indonesia,IDN,Kalimantan Barat,IDN.12_1,111.1209645,-0.08665339,Asia,0,6.690591746,30.96162944,21.55771235,26.25967089,335.4454697,163.8465341,262.4287575
Indonesia,IDN,Kalimantan Selatan,IDN.13_1,115.4395595,-2.99328662,Asia,0,6.608879858,31.32115531,21.4251238,26.37313955,309.9308105,106.4821383,210.1699622
Indonesia,IDN,Kalimantan Tengah,IDN.14_1,113.4176655,-1.60231089,Asia,0,6.405166786,30.9199001,21.755138,26.33751905,314.4814938,156.4013283,247.6917986
Indonesia,IDN,Kalimantan Timur,IDN.15_1,116.3794564,1.32979068,Asia,0,6.588412557,28.86622129,21.00318017,24.93470073,273.6697335,189.709327,235.4078617
Indonesia,IDN,Kepulauan Riau,IDN.16_1,105.4031911,1.48112748,Asia,0,6.247786897,31.31166001,22.22175699,26.7667085,299.8073018,149.0150599,211.8503328
Indonesia,IDN,Lampung,IDN.17_1,105.0228326,-4.91795524,Asia,0,6.943718323,31.28663322,20.84380423,26.06521873,321.7355057,106.409732,210.9716961
Indonesia,IDN,Maluku,IDN.19_1,129.8374071,-4.72978697,Asia,0,6.185262037,30.05617512,21.24646959,25.65132235,241.6253272,89.77334658,183.533699
Indonesia,IDN,Maluku Utara,IDN.18_1,127.53991,0.21039328,Asia,0,5.992609507,29.94846264,21.38156582,25.66501423,230.6407857,103.3861004,175.2089076
Indonesia,IDN,Nusa Tenggara Barat,IDN.20_1,117.5074521,-8.60666452,Asia,0,6.703083775,29.34574371,16.76219094,23.05396732,391.4059879,26.80645722,158.7355987
Indonesia,IDN,Nusa Tenggara Timur,IDN.21_1,122.180683,-9.26011246,Asia,0,6.718645812,30.13286278,17.33118854,23.73202566,297.8564511,16.03231153,130.2293622
Indonesia,IDN,Papua,IDN.23_1,138.6911071,-4.66287799,Asia,0,6.488920819,29.52231711,19.384496,24.45340656,339.7303949,225.7677647,263.059376
Indonesia,IDN,Papua Barat,IDN.22_1,132.96826,-2.03777838,Asia,0,5.904918951,29.55330616,21.23964145,25.39647381,290.1765248,187.8790229,235.2144438
Indonesia,IDN,Riau,IDN.24_1,101.8081732,0.50987952,Asia,0,6.80996311,31.97891469,21.7462828,26.86259874,289.2345423,132.7354641,214.8444862
Indonesia,IDN,Sulawesi Barat,IDN.25_1,119.3440075,-2.46170524,Asia,0,6.085213603,28.4173206,18.40748064,23.41240062,260.1068663,131.1354156,202.209168
Indonesia,IDN,Sulawesi Selatan,IDN.26_1,120.1611373,-3.73229663,Asia,0,6.955638628,29.20063006,18.50364981,23.85213994,292.3865322,95.49341558,202.7265398
Indonesia,IDN,Sulawesi Tengah,IDN.27_1,121.2022833,-1.00391174,Asia,0,6.455271008,28.94842812,19.04524903,23.99683857,207.9023243,98.82376545,156.7015554
Indonesia,IDN,Sulawesi Tenggara,IDN.28_1,122.0719146,-4.12610046,Asia,0,6.385257292,30.51662207,20.16692015,25.34177111,262.4755199,77.76017462,175.1607853
Indonesia,IDN,Sulawesi Utara,IDN.29_1,124.523091,1.26205282,Asia,0,6.386783867,29.55435544,19.64617615,24.6002658,248.0477226,114.1385768,190.2050612
Indonesia,IDN,Sumatera Barat,IDN.30_1,100.4667212,-0.85175199,Asia,0,6.752847702,29.86844342,18.9087748,24.38860911,310.5118393,145.4907144,239.1488157
Indonesia,IDN,Sumatera Selatan,IDN.31_1,104.1703769,-3.21743328,Asia,0,6.900689115,31.33871573,21.27939085,26.30905329,341.6357944,108.8760567,219.4588485
Indonesia,IDN,Sumatera Utara,IDN.32_1,99.0533116,2.19081122,Asia,0,7.165161539,29.95583748,19.06585938,24.51084843,308.8406089,146.0377383,222.3652034
Indonesia,IDN,Yogyakarta,IDN.33_1,110.4453795,-7.8950282,Asia,0,6.593687195,30.72671471,19.83557513,25.28114492,366.3752335,31.6527889,183.411974
India,IND,Andaman and Nicobar,IND.1_1,92.96817805,11.22599916,Asia,0,5.611777255,31.55659809,22.82359508,27.19009659,450.5642248,25.6281987,232.9823235
India,IND,Andhra Pradesh,IND.2_1,79.92713851,15.71260766,Asia,0,7.741991653,37.63484866,17.71758056,27.67621461,169.4485175,3.053217338,71.61724793
India,IND,Arunachal Pradesh,IND.3_1,94.67669495,28.03900639,Asia,0,6.220303448,24.50980349,-0.189813456,12.15999502,384.7117382,9.008556476,154.1533689
India,IND,Assam,IND.4_1,92.82876881,26.35676035,Asia,0,7.547136656,31.5241129,10.22978721,20.87695006,466.2963753,11.21035073,200.3049169
India,IND,Bihar,IND.5_1,85.6048398,25.67965826,Asia,0,8.069223581,38.01229389,10.08871742,24.05050565,302.2954434,1.679388625,94.76785226
India,IND,Chandigarh,IND.6_1,76.76827809,30.73383893,Asia,0,6.163416465,39.67232704,6.855974843,23.26415094,283.2830189,7.465408805,82.33909853
India,IND,Chhattisgarh,IND.7_1,82.03536606,21.26470475,Asia,0,7.455972044,40.55783741,11.52595939,26.0418984,392.9525002,5.027443173,112.3215001
India,IND,Dadra and Nagar Haveli,IND.8_1,73.08090142,20.19474194,Asia,0,5.50845406,34.82166124,15.29218241,25.05692182,972.7801303,0,198.5427524
India,IND,Daman and Diu,IND.9_1,72.27918012,20.50551117,Asia,0,5.689178818,33.86237624,15.61089109,24.73663366,642.029703,0,130.5140264
India,IND,Goa,IND.10_1,74.05739562,15.35968207,Asia,0,6.211012418,33.58012048,19.41452477,26.49732262,1042.003793,0,241.7583854
India,IND,Gujarat,IND.11_1,71.5884337,22.6903222,Asia,0,7.828557291,39.04193244,11.34030307,25.19111776,269.0429055,0.206657236,57.07354681
India,IND,Haryana,IND.12_1,76.33282351,29.20004038,Asia,0,7.452807897,40.82518445,6.466425827,23.64580514,175.2966407,3.211281493,47.10375511
India,IND,Himachal Pradesh,IND.13_1,77.23308096,31.92721256,Asia,0,6.891023706,21.66187801,-6.555515399,7.553181306,258.4305337,15.48793997,91.52669639
India,IND,Jammu and Kashmir,IND.14_1,76.61263777,33.75942968,Asia,0,7.147171129,18.92128203,-15.83014898,1.545566526,68.07468361,10.59366685,37.5672686
India,IND,Jharkhand,IND.15_1,85.55763148,23.65453582,Asia,0,7.564100011,39.11622806,10.46692421,24.79157613,317.7248554,2.972095303,103.0092027
India,IND,Karnataka,IND.16_1,76.16643556,14.7051803,Asia,0,7.834138441,35.46916184,16.38768246,25.92842215,316.6278501,0.734051428,97.02426559
India,IND,Kerala,IND.17_1,76.4057486,10.45089774,Asia,0,7.562492754,32.21541553,20.31564775,26.26553164,710.391082,12.23194748,234.9969354
India,IND,Lakshadweep,IND.18_1,72.93961268,10.4512736,Asia,0,4.740649799,31.4,22.86,27.13,313.8,18.2,136.1666667
India,IND,Madhya Pradesh,IND.19_1,78.28963287,23.54151345,Asia,0,7.908303699,41.13203493,9.909639893,25.52083741,330.7310439,3.778993597,87.47809061
India,IND,Maharashtra,IND.20_1,76.10822143,19.44975928,Asia,0,8.098515721,39.33242053,13.77505408,26.5537373,381.566187,2.681826664,100.2252432
India,IND,Manipur,IND.21_1,93.88254078,24.73897499,Asia,0,6.456575595,27.96850495,7.11436096,17.54143296,415.8198688,7.698897726,158.8515941
India,IND,Meghalaya,IND.22_1,91.2783037,25.53572746,Asia,0,6.492097348,28.19492602,9.356325312,18.77562567,935.7641182,4.90219369,326.0198657
India,IND,Mizoram,IND.23_1,92.83619313,23.30680933,Asia,0,6.084509063,30.09317677,11.67977108,20.88647392,491.3651652,10.0688991,206.3987813
India,IND,Nagaland,IND.24_1,94.47030166,26.06702015,Asia,0,6.317946332,27.42946085,5.60779287,16.51862686,392.246442,11.30295304,163.1144515
India,IND,NCT of Delhi,IND.25_1,77.10897953,28.64651897,Asia,0,7.262486107,40.54854418,7.224447791,23.88649598,214.7409639,3.238955823,49.96159639
India,IND,Odisha,IND.26_1,84.41805896,20.50542802,Asia,0,7.671584151,37.85073805,13.16965097,25.51019451,340.8390267,4.634049045,116.7960145
India,IND,Puducherry,IND.27_1,78.86498023,11.88265788,Asia,0,6.144687948,35.4144427,21.14160126,28.27802198,333.8210361,8.934065934,147.9137886
India,IND,Punjab,IND.28_1,75.40878951,30.84146482,Asia,0,7.486327333,40.84332395,5.613674612,23.22849928,189.972469,4.225540212,52.88338171
India,IND,Rajasthan,IND.29_1,73.84797344,26.58342294,Asia,0,7.884386468,41.20510913,7.957198787,24.58115396,145.7562172,1.589476963,35.92654275
India,IND,Sikkim,IND.30_1,88.4728724,27.57153573,Asia,0,5.836168336,16.56629117,-8.733462075,3.916414548,304.435361,3.790687694,99.30860423
India,IND,Tamil Nadu,IND.31_1,78.40167065,11.00747266,Asia,0,7.9081812,35.52582652,19.62647819,27.57615235,195.2356339,13.17020865,78.37777896
India,IND,Telangana,IND.32_1,79.05945705,17.79483995,Asia,0,7.595034435,40.5891876,15.28805685,27.93862222,243.6904299,2.420861981,78.43443934
India,IND,Tripura,IND.33_1,91.74176515,23.74450253,Asia,0,6.618342172,32.46890856,11.51437393,21.99164125,482.0005952,4.188899635,191.1704052
India,IND,Uttar Pradesh,IND.34_1,80.56098215,26.92542523,Asia,0,8.34803549,40.70764283,8.573556617,24.64059972,315.9662124,3.577077218,84.31293108
India,IND,Uttarakhand,IND.35_1,79.19760744,30.15644742,Asia,0,7.047674253,24.90165102,-0.964399609,11.96862571,371.2188779,11.91121953,118.1473002
India,IND,West Bengal,IND.36_1,87.98089998,23.81595215,Asia,0,8.010982797,35.86956434,11.86835104,23.86895769,388.9031111,2.575391305,140.3276998
Iran,IRN,Alborz,IRN.1_1,50.81770577,35.94832766,Asia,0,6.591300228,32.25499097,-7.664031468,12.29547975,42.74580861,1.783982461,20.43076692
Iran,IRN,Ardebil,IRN.2_1,48.04655205,38.44611588,Asia,0,6.115161396,30.5602659,-5.628335096,12.4659654,48.28629702,11.81379362,31.83443181
Iran,IRN,Bushehr,IRN.3_1,51.37901677,28.85474731,Asia,0,6.061990781,38.72869599,8.564814283,23.64675513,55.90738079,0.001916259,17.75578338
Iran,IRN,Chahar Mahall and Bakhtiari,IRN.4_1,50.64976926,31.9448322,Asia,0,5.976001214,33.49257268,-7.934762335,12.77890517,58.30113717,0,23.88126675
Iran,IRN,East Azarbaijan,IRN.5_1,46.59085145,37.97104709,Asia,0,6.613360441,29.88845822,-7.163162953,11.36264763,58.81058496,8.611211699,30.23801996
Iran,IRN,Esfahan,IRN.6_1,52.46413417,33.17887871,Asia,0,6.723809179,37.49881037,-3.655696631,16.92155687,24.15642876,0.176173525,10.33264405
Iran,IRN,Fars,IRN.7_1,53.18695513,29.29612743,Asia,0,6.703391228,36.14746599,0.044375056,18.09592052,55.00991814,0.298937342,18.53246564
Iran,IRN,Gilan,IRN.8_1,49.4563616,37.27585691,Asia,0,6.405632811,30.29503669,-0.669240054,14.81289832,123.5709251,23.69114523,67.05430427
Iran,IRN,Golestan,IRN.9_1,55.06232638,37.29607135,Asia,0,6.28733441,33.4411239,0.16188761,16.80150575,51.21397365,5.637285309,25.0144878
Iran,IRN,Hamadan,IRN.10_1,48.54946465,34.86856844,Asia,0,6.258977397,32.74871063,-6.153613671,13.29754848,68.13127493,0.797689451,29.88668741
Iran,IRN,Hormozgan,IRN.11_1,56.21993732,27.1123314,Asia,0,6.252729175,36.3368594,9.304308168,22.82058379,37.9399495,0.120794759,12.14375062
Iran,IRN,Ilam,IRN.12_1,46.8373776,33.18625428,Asia,0,5.753948054,40.31282253,0.388239459,20.35053099,63.05380743,0,29.06975692
Iran,IRN,Kerman,IRN.13_1,57.27851754,29.57500163,Asia,0,6.516174966,37.17118123,1.217071214,19.19412622,26.72792498,0.314911863,10.4518547
Iran,IRN,Kermanshah,IRN.14_1,46.63184447,34.4550103,Asia,0,6.292593247,36.21519286,-3.779446236,16.21787331,89.20935136,0.092490388,41.24047088
Iran,IRN,Khuzestan,IRN.15_1,48.96852299,31.48640737,Asia,0,6.683257895,43.56631716,5.190118563,24.37821786,64.96028299,0.045339847,25.05374049
Iran,IRN,Kohgiluyeh and Buyer Ahmad,IRN.16_1,50.73249666,30.81046044,Asia,0,5.851374488,37.78657989,-1.420841872,18.18286901,71.82929936,0.015175852,25.56908982
Iran,IRN,Kordestan,IRN.17_1,46.96145851,35.71814733,Asia,0,6.20033773,32.7672673,-7.755489783,12.50588876,90.51282173,0.906850094,41.67814663
Iran,IRN,Lorestan,IRN.18_1,48.40473978,33.48357621,Asia,0,6.27502384,35.74819277,-4.124450455,15.81187116,70.24762724,0.246151955,31.84986477
Iran,IRN,Markazi,IRN.19_1,49.93051805,34.57073052,Asia,0,6.170570019,33.84582768,-7.713008987,13.06640935,40.18120199,0.740749109,20.38719854
Iran,IRN,Mazandaran,IRN.20_1,52.36690532,36.37649418,Asia,0,6.524212974,30.21727818,-3.791699224,13.21278948,50.56106676,12.34983863,34.94544241
Iran,IRN,North Khorasan,IRN.21_1,57.03598261,37.40111107,Asia,0,5.909867979,33.02646722,-6.17177538,13.42734592,47.04882568,2.894964852,20.8694894
Iran,IRN,Qazvin,IRN.22_1,49.72108543,36.09324707,Asia,0,6.124151151,33.08364441,-5.346121185,13.86876161,62.02410438,2.842459089,26.05766254
Iran,IRN,Qom,IRN.23_1,50.98214106,34.69408478,Asia,0,6.123892216,38.26378748,-3.076686412,17.59355053,31.19759429,0.10589942,12.57253889
Iran,IRN,Razavi Khorasan,IRN.24_1,58.87373059,35.48450813,Asia,0,6.830318473,34.47469569,-4.428812359,15.02294167,40.46155414,0.790627882,17.45957635
Iran,IRN,Semnan,IRN.25_1,54.65641887,35.47078273,Asia,0,5.864796821,36.75380253,-1.384324512,17.68473901,25.12192303,1.409738434,12.26637454
Iran,IRN,Sistan and Baluchestan,IRN.26_1,60.68395519,27.810387,Asia,0,6.452928151,38.19653254,5.227074782,21.71180366,27.27134283,0.354329792,8.955774709
Iran,IRN,South Khorasan,IRN.27_1,59.6114205,32.36122129,Asia,0,5.8370482,37.09383224,-1.186473121,17.95367956,25.05004063,0.006337212,9.834078294
Iran,IRN,Tehran,IRN.28_1,51.87648794,35.55563501,Asia,0,7.094474869,34.7500304,-6.542236749,14.10389683,27.91030708,0.993665755,13.57351948
Iran,IRN,West Azarbaijan,IRN.29_1,45.28280032,37.72073053,Asia,0,6.505782647,30.16914775,-8.390836751,10.8891555,73.66365509,5.4471431,34.76230303
Iran,IRN,Yazd,IRN.30_1,55.6018906,32.56290608,Asia,0,6.042827322,39.17047981,-1.028967691,19.07075606,17.48613934,0.065135427,7.297916075
Iran,IRN,Zanjan,IRN.31_1,48.35885537,36.52430541,Asia,0,6.034671464,31.59239966,-6.696665317,12.44786717,57.43789893,4.436497805,31.98433332
Iraq,IRQ,Al-Anbar,IRQ.1_1,41.63535206,32.88170489,Asia,0,6.230639305,40.43692706,2.287936915,21.36243199,18.68308705,0,8.658316932
Iraq,IRQ,Al-Basrah,IRQ.2_1,47.38044717,30.38640406,Asia,0,6.432333413,43.47864772,6.333848176,24.90624795,27.8380299,0,10.35999973
Iraq,IRQ,Al-Muthannia,IRQ.3_1,45.34929651,30.15929938,Asia,0,5.874538516,43.04649006,5.080725907,24.06360798,22.7046586,0,9.086582765
Iraq,IRQ,Al-Qadisiyah,IRQ.4_1,45.043471,31.84630746,Asia,0,6.148819645,43.26962793,4.55553188,23.9125799,22.01868546,0,9.205068841
Iraq,IRQ,An-Najaf,IRQ.5_1,43.7396194,31.04736253,Asia,0,6.091053831,42.49928065,4.029758218,23.26451943,19.74772705,0,7.110225797
Iraq,IRQ,Arbil,IRQ.6_1,44.218483,36.3677456,Asia,0,6.406842574,38.28617871,-0.848925856,18.71862643,116.2649715,0.313688213,51.68464433
Iraq,IRQ,As-Sulaymaniyah,IRQ.7_1,45.286353,35.54094417,Asia,0,6.414520787,38.75736314,-0.602469462,19.07744684,132.2592746,0.02831398,56.63369338
Iraq,IRQ,At-Ta'mim,IRQ.8_1,44.09476709,35.33994836,Asia,0,6.259725162,43.05401133,3.854165209,23.45408827,59.25578793,0,27.2774708
Iraq,IRQ,Babil,IRQ.9_1,44.51008592,32.60720772,Asia,0,6.332304956,43.38860335,4.276780091,23.83269172,25.0849162,0,10.25576435
Iraq,IRQ,Baghdad,IRQ.10_1,44.38813481,33.32684543,Asia,0,6.919455045,43.42436459,4.237510955,23.83093777,30.14723926,0,13.05550687
Iraq,IRQ,Dhi-Qar,IRQ.11_1,46.32624705,31.20596246,Asia,0,6.31146917,43.54445767,5.69533135,24.61989451,23.91993508,0,8.934230457
Iraq,IRQ,Dihok,IRQ.12_1,43.15584836,37.0538273,Asia,0,6.253207599,37.27065326,-1.256781518,18.00693587,145.6883091,0.264688309,67.09383091
Iraq,IRQ,Diyala,IRQ.13_1,45.07419841,33.89895629,Asia,0,6.314172006,43.59589013,4.483054393,24.03947226,47.53154947,0,20.54646657
Iraq,IRQ,Karbala',IRQ.14_1,43.78232239,32.43341808,Asia,0,5.980229701,43.51306071,4.103930892,23.8084958,18.98002853,0,6.953241401
Iraq,IRQ,Maysan,IRQ.15_1,47.03557516,31.90762052,Asia,0,6.049921575,43.7669467,5.349489646,24.55821817,37.66564456,0,14.58620014
Iraq,IRQ,Ninawa,IRQ.16_1,42.46572598,35.99291579,Asia,0,6.411753045,41.21058711,2.681147044,21.94586708,66.65895359,0.000789672,31.52361517
Iraq,IRQ,Sala ad-Din,IRQ.17_1,43.59612917,34.51412372,Asia,0,6.090381249,43.26914686,3.878628026,23.57388744,35.90277326,0,15.53381996
Iraq,IRQ,Wasit,IRQ.18_1,45.70187112,32.64950672,Asia,0,6.152464528,43.52579775,4.849520727,24.18765924,32.31262708,0,13.52369047
Israel,ISR,Golan,ISR.1_1,35.75525762,33.01203557,Asia,0,4.672938814,31.5487819,4.904176334,18.22647912,140.3741299,0.012761021,47.73371036
Israel,ISR,HaDarom,ISR.2_1,34.86917939,30.83721723,Asia,0,6.103582896,33.33558556,7.004517996,20.17005178,36.6144982,0,13.59754725
Israel,ISR,Haifa,ISR.3_1,35.01909166,32.61341221,Asia,0,6.006192316,31.24704846,8.575594714,19.91132159,153.4378855,0,48.09831131
Israel,ISR,HaMerkaz,ISR.4_1,34.88281372,32.06639362,Asia,0,6.333528273,31.58899522,8.269976077,19.92948565,140.020933,0,45.55198365
Israel,ISR,HaZafon,ISR.5_1,35.38757604,32.81920772,Asia,0,6.144047922,33.18260423,8.203614705,20.69310947,141.2686383,0,44.67414596
Israel,ISR,Jerusalem,ISR.6_1,35.00741553,31.74637811,Asia,0,6.046513427,31.81523929,6.991309824,19.40327456,115.8438287,0,39.17348866
